# rho, eta, alpha
#  0.00126341039062, 1.05314561651e-05, 121.567059836
   0.001755948    0.000009106  366.991221724
   0.001750839    0.000009113  365.008955941
   0.001745769    0.000009121  363.037397166
   0.001740739    0.000009128  361.076487564
   0.001735747    0.000009135  359.126169617
   0.001730795    0.000009143  357.186386113
   0.001725881    0.000009150  355.257080153
   0.001721005    0.000009157  353.338195143
   0.001716168    0.000009165  351.429674796
   0.001711369    0.000009172  349.531463127
   0.001706608    0.000009179  347.643504455
   0.001701884    0.000009187  345.765743401
   0.001697199    0.000009194  343.898124881
   0.001692551    0.000009201  342.040594114
   0.001687941    0.000009208  340.193096610
   0.001683368    0.000009216  338.355578176
   0.001678832    0.000009223  336.527984911
   0.001674333    0.000009230  334.710263206
   0.001669870    0.000009237  332.902359739
   0.001665445    0.000009245  331.104221479
   0.001661055    0.000009252  329.315795680
   0.001656702    0.000009259  327.537029882
   0.001652386    0.000009266  325.767871906
   0.001648105    0.000009274  324.008269857
   0.001643860    0.000009281  322.258172120
   0.001639650    0.000009288  320.517527358
   0.001635476    0.000009295  318.786284511
   0.001631337    0.000009302  317.064392797
   0.001627233    0.000009310  315.351801706
   0.001623164    0.000009317  313.648461002
   0.001619130    0.000009324  311.954320719
   0.001615130    0.000009331  310.269331163
   0.001611165    0.000009338  308.593442906
   0.001607234    0.000009345  306.926606790
   0.001603336    0.000009353  305.268773920
   0.001599473    0.000009360  303.619895665
   0.001595643    0.000009367  301.979923659
   0.001591846    0.000009374  300.348809795
   0.001588083    0.000009381  298.726506226
   0.001584352    0.000009388  297.112965365
   0.001580655    0.000009395  295.508139882
   0.001576990    0.000009402  293.911982700
   0.001573357    0.000009409  292.324446999
   0.001569757    0.000009416  290.745486210
   0.001566188    0.000009424  289.175054018
   0.001562651    0.000009431  287.613104355
   0.001559146    0.000009438  286.059591405
   0.001555673    0.000009445  284.514469598
   0.001552230    0.000009452  282.977693608
   0.001548819    0.000009459  281.449218358
   0.001545438    0.000009466  279.928999012
   0.001542088    0.000009473  278.416990976
   0.001538768    0.000009480  276.913149898
   0.001535478    0.000009487  275.417431664
   0.001532218    0.000009494  273.929792401
   0.001528988    0.000009501  272.450188469
   0.001525787    0.000009508  270.978576468
   0.001522616    0.000009515  269.514913230
   0.001519473    0.000009522  268.059155820
   0.001516360    0.000009529  266.611261535
   0.001513275    0.000009535  265.171187905
   0.001510218    0.000009542  263.738892685
   0.001507190    0.000009549  262.314333863
   0.001504189    0.000009556  260.897469650
   0.001501217    0.000009563  259.488258486
   0.001498272    0.000009570  258.086659032
   0.001495354    0.000009577  256.692630175
   0.001492463    0.000009584  255.306131024
   0.001489599    0.000009591  253.927120907
   0.001486762    0.000009598  252.555559372
   0.001483951    0.000009604  251.191406188
   0.001481166    0.000009611  249.834621339
   0.001478408    0.000009618  248.485165025
   0.001475675    0.000009625  247.142997662
   0.001472967    0.000009632  245.808079880
   0.001470285    0.000009639  244.480372521
   0.001467628    0.000009645  243.159836638
   0.001464996    0.000009652  241.846433495
   0.001462389    0.000009659  240.540124566
   0.001459805    0.000009666  239.240871532
   0.001457247    0.000009673  237.948636281
   0.001454712    0.000009679  236.663380907
   0.001452200    0.000009686  235.385067710
   0.001449713    0.000009693  234.113659191
   0.001447248    0.000009700  232.849118056
   0.001444807    0.000009706  231.591407212
   0.001442389    0.000009713  230.340489765
   0.001439993    0.000009720  229.096329022
   0.001437620    0.000009727  227.858888486
   0.001435268    0.000009733  226.628131859
   0.001432939    0.000009740  225.404023040
   0.001430632    0.000009747  224.186526120
   0.001428346    0.000009753  222.975605385
   0.001426082    0.000009760  221.771225316
   0.001423838    0.000009767  220.573350583
   0.001421616    0.000009773  219.381946049
   0.001419414    0.000009780  218.196976766
   0.001417232    0.000009787  217.018407974
   0.001415071    0.000009793  215.846205101
   0.001412930    0.000009800  214.680333763
   0.001410809    0.000009807  213.520759760
   0.001408708    0.000009813  212.367449079
   0.001406625    0.000009820  211.220367888
   0.001404562    0.000009827  210.079482539
   0.001402518    0.000009833  208.944759567
   0.001400493    0.000009840  207.816165685
   0.001398486    0.000009847  206.693667789
   0.001396498    0.000009853  205.577232951
   0.001394528    0.000009860  204.466828422
   0.001392576    0.000009867  203.362421630
   0.001390641    0.000009873  202.263980180
   0.001388724    0.000009880  201.171471849
   0.001386825    0.000009887  200.084864591
   0.001384943    0.000009893  199.004126532
   0.001383077    0.000009900  197.929225969
   0.001381228    0.000009906  196.860131373
   0.001379396    0.000009913  195.796811382
   0.001377581    0.000009920  194.739234806
   0.001375781    0.000009926  193.687370623
   0.001373997    0.000009933  192.641187977
   0.001372230    0.000009939  191.600656180
   0.001370477    0.000009946  190.565744710
   0.001368740    0.000009953  189.536423209
   0.001367019    0.000009959  188.512661484
   0.001365312    0.000009966  187.494429503
   0.001363620    0.000009973  186.481697399
   0.001361943    0.000009979  185.474435465
   0.001360281    0.000009986  184.472614154
   0.001358632    0.000009992  183.476204078
   0.001356998    0.000009999  182.485176010
   0.001355378    0.000010006  181.499500880
   0.001353771    0.000010012  180.519149774
   0.001352178    0.000010019  179.544093934
   0.001350599    0.000010026  178.574304760
   0.001349032    0.000010032  177.609753803
   0.001347479    0.000010039  176.650412770
   0.001345939    0.000010046  175.696253521
   0.001344411    0.000010052  174.747248065
   0.001342896    0.000010059  173.803368566
   0.001341393    0.000010066  172.864587336
   0.001339903    0.000010072  171.930876838
   0.001338424    0.000010079  171.002209682
   0.001336957    0.000010086  170.078558627
   0.001335503    0.000010092  169.159896579
   0.001334059    0.000010099  168.246196591
   0.001332627    0.000010106  167.337431861
   0.001331207    0.000010112  166.433575731
   0.001329797    0.000010119  165.534601688
   0.001328398    0.000010126  164.640483362
   0.001327011    0.000010133  163.751194526
   0.001325633    0.000010139  162.866709092
   0.001324267    0.000010146  161.987001117
   0.001322910    0.000010153  161.112044795
   0.001321564    0.000010160  160.241814460
   0.001320228    0.000010167  159.376284587
   0.001318902    0.000010173  158.515429784
   0.001317585    0.000010180  157.659224802
   0.001316278    0.000010187  156.807644524
   0.001314981    0.000010194  155.960663970
   0.001313693    0.000010201  155.118258295
   0.001312414    0.000010208  154.280402790
   0.001311144    0.000010215  153.447072875
   0.001309883    0.000010221  152.618244107
   0.001308631    0.000010228  151.793892174
   0.001307388    0.000010235  150.973992894
   0.001306153    0.000010242  150.158522216
   0.001304926    0.000010249  149.347456221
   0.001303708    0.000010256  148.540771116
   0.001302498    0.000010263  147.738443238
   0.001301296    0.000010270  146.940449053
   0.001300102    0.000010277  146.146765153
   0.001298916    0.000010284  145.357368255
   0.001297737    0.000010291  144.572235205
   0.001296566    0.000010299  143.791342971
   0.001295402    0.000010306  143.014668647
   0.001294246    0.000010313  142.242189450
   0.001293096    0.000010320  141.473882721
   0.001291954    0.000010327  140.709725923
   0.001290819    0.000010334  139.949696641
   0.001289691    0.000010342  139.193772579
   0.001288569    0.000010349  138.441931564
   0.001287454    0.000010356  137.694151542
   0.001286346    0.000010363  136.950410578
   0.001285243    0.000010371  136.210686855
   0.001284148    0.000010378  135.474958674
   0.001283058    0.000010385  134.743204455
   0.001281975    0.000010393  134.015402731
   0.001280898    0.000010400  133.291532155
   0.001279826    0.000010408  132.571571492
   0.001278760    0.000010415  131.855499623
   0.001277700    0.000010423  131.143295543
   0.001276646    0.000010430  130.434938362
   0.001275597    0.000010438  129.730407300
   0.001274554    0.000010446  129.029681691
   0.001273516    0.000010453  128.332740980
   0.001272483    0.000010461  127.639564723
   0.001271456    0.000010469  126.950132588
   0.001270433    0.000010476  126.264424350
   0.001269416    0.000010484  125.582419895
   0.001268403    0.000010492  124.904099218
   0.001267395    0.000010500  124.229442422
   0.001266392    0.000010508  123.558429715
   0.001265394    0.000010516  122.891041416
   0.001264400    0.000010523  122.227257946
   0.001263410    0.000010531  121.567059836
   0.001262425    0.000010539  120.910427718
   0.001261445    0.000010548  120.257342332
   0.001260468    0.000010556  119.607784521
   0.001259496    0.000010564  118.961735230
   0.001258528    0.000010572  118.319175508
   0.001257564    0.000010580  117.680086508
   0.001256604    0.000010589  117.044449481
   0.001255648    0.000010597  116.412245784
   0.001254696    0.000010605  115.783456871
   0.001253747    0.000010614  115.158064297
   0.001252802    0.000010622  114.536049717
   0.001251861    0.000010631  113.917394886
   0.001250923    0.000010639  113.302081656
   0.001249989    0.000010648  112.690091978
   0.001249058    0.000010656  112.081407900
   0.001248131    0.000010665  111.476011567
   0.001247207    0.000010674  110.873885221
   0.001246286    0.000010683  110.275011200
   0.001245368    0.000010691  109.679371935
   0.001244454    0.000010700  109.086949955
   0.001243542    0.000010709  108.497727883
   0.001242634    0.000010718  107.911688434
   0.001241729    0.000010727  107.328814417
   0.001240826    0.000010736  106.749088735
   0.001239927    0.000010746  106.172494382
   0.001239030    0.000010755  105.599014445
   0.001238136    0.000010764  105.028632101
   0.001237244    0.000010773  104.461330620
   0.001236356    0.000010783  103.897093360
   0.001235469    0.000010792  103.335903771
   0.001234586    0.000010802  102.777745390
   0.001233705    0.000010811  102.222601844
   0.001232826    0.000010821  101.670456851
   0.001231950    0.000010831  101.121294212
   0.001231077    0.000010841  100.575097819
   0.001230205    0.000010850  100.031851651
   0.001229336    0.000010860   99.491539771
   0.001228469    0.000010870   98.954146332
   0.001227605    0.000010880   98.419655568
   0.001226743    0.000010890   97.888051802
   0.001225882    0.000010900   97.359319439
   0.001225024    0.000010911   96.833442971
   0.001224168    0.000010921   96.310406971
   0.001223314    0.000010931   95.790196097
   0.001222462    0.000010942   95.272795089
   0.001221612    0.000010952   94.758188770
   0.001220764    0.000010963   94.246362044
   0.001219918    0.000010974   93.737299899
   0.001219074    0.000010984   93.230987401
   0.001218231    0.000010995   92.727409699
   0.001217391    0.000011006   92.226552020
   0.001216552    0.000011017   91.728399673
   0.001215715    0.000011028   91.232938046
   0.001214879    0.000011039   90.740152604
   0.001214046    0.000011050   90.250028892
   0.001213214    0.000011062   89.762552534
   0.001212383    0.000011073   89.277709230
   0.001211554    0.000011084   88.795484758
   0.001210727    0.000011096   88.315864973
   0.001209902    0.000011107   87.838835804
   0.001209078    0.000011119   87.364383261
   0.001208255    0.000011131   86.892493424
   0.001207434    0.000011143   86.423152453
   0.001206615    0.000011155   85.956346579
   0.001205797    0.000011167   85.492062110
   0.001204980    0.000011179   85.030285426
   0.001204165    0.000011191   84.571002981
   0.001203351    0.000011203   84.114201305
   0.001202539    0.000011216   83.659866996
   0.001201728    0.000011228   83.207986727
   0.001200918    0.000011241   82.758547244
   0.001200110    0.000011253   82.311535363
   0.001199303    0.000011266   81.866937971
   0.001198497    0.000011279   81.424742027
   0.001197692    0.000011292   80.984934559
   0.001196889    0.000011305   80.547502666
   0.001196087    0.000011318   80.112433517
   0.001195286    0.000011331   79.679714350
   0.001194487    0.000011345   79.249332472
   0.001193689    0.000011358   78.821275257
   0.001192892    0.000011372   78.395530151
   0.001192096    0.000011385   77.972084663
   0.001191301    0.000011399   77.550926372
   0.001190508    0.000011413   77.132042926
   0.001189715    0.000011427   76.715422036
   0.001188924    0.000011441   76.301051481
   0.001188134    0.000011455   75.888919107
   0.001187345    0.000011470   75.479012824
   0.001186557    0.000011484   75.071320608
   0.001185770    0.000011498   74.665830500
   0.001184984    0.000011513   74.262530605
   0.001184200    0.000011528   73.861409094
   0.001183416    0.000011543   73.462454200
   0.001182634    0.000011557   73.065654221
   0.001181852    0.000011572   72.670997516
   0.001181072    0.000011588   72.278472509
   0.001180293    0.000011603   71.888067686
   0.001179514    0.000011618   71.499771595
   0.001178737    0.000011634   71.113572846
   0.001177961    0.000011649   70.729460111
   0.001177186    0.000011665   70.347422121
   0.001176411    0.000011681   69.967447670
   0.001175638    0.000011697   69.589525613
   0.001174866    0.000011713   69.213644864
   0.001174094    0.000011729   68.839794396
